trip_id,organization_name,is_operator
121120000300712595,Nobina Sverige AB,1
121120000300712637,Nobina Sverige AB,1
121120000300712724,Nobina Sverige AB,1
121120000300712782,Nobina Sverige AB,1
121120000300712846,Nobina Sverige AB,1
121120000305300361,Nobina Sverige AB,1
121120000305300417,Nobina Sverige AB,1
121120000305300445,Nobina Sverige AB,1
121120000305300501,Nobina Sverige AB,1
121120000305300641,Nobina Sverige AB,1
121120000305300669,Nobina Sverige AB,1
121120000305300697,Nobina Sverige AB,1
121120000305300837,Nobina Sverige AB,1
121120000305300893,Nobina Sverige AB,1
121120000305300949,Nobina Sverige AB,1
121120000305301005,Nobina Sverige AB,1
121120000305301226,Nobina Sverige AB,1
121120000305300809,Nobina Sverige AB,1
121120000305301043,Nobina Sverige AB,1
121120000305301168,Nobina Sverige AB,1
121120000305301328,Nobina Sverige AB,1
121120000305300277,Nobina Sverige AB,1
121120000305300389,Nobina Sverige AB,1
121120000305300473,Nobina Sverige AB,1
121120000305300529,Nobina Sverige AB,1
121120000305300585,Nobina Sverige AB,1
121120000305300613,Nobina Sverige AB,1
121120000305300725,Nobina Sverige AB,1
121120000305300865,Nobina Sverige AB,1
121120000305300977,Nobina Sverige AB,1
121120000305301140,Nobina Sverige AB,1
121120000305301198,Nobina Sverige AB,1
121120000305300305,Nobina Sverige AB,1
121120000305300333,Nobina Sverige AB,1
121120000305300557,Nobina Sverige AB,1
121120000305300753,Nobina Sverige AB,1
121120000305300781,Nobina Sverige AB,1
121120000305300921,Nobina Sverige AB,1
121120000305301082,Nobina Sverige AB,1
121120000305301290,Nobina Sverige AB,1
121120000300714558,Nobina Sverige AB,1
121120000300714396,Nobina Sverige AB,1
121120000300714456,Nobina Sverige AB,1
121120000300714522,Nobina Sverige AB,1
121120000300714368,Nobina Sverige AB,1
121120000300714314,Nobina Sverige AB,1
121120000300714341,Nobina Sverige AB,1
121120000300714425,Nobina Sverige AB,1
121120000300714493,Nobina Sverige AB,1
121120000297821076,Nobina Sverige AB,1
121120000297821337,Nobina Sverige AB,1
121120000297821493,Nobina Sverige AB,1
121120000297821545,Nobina Sverige AB,1
121120000297821519,Nobina Sverige AB,1
121120000297821571,Nobina Sverige AB,1
121120000297821022,Nobina Sverige AB,1
121120000297821049,Nobina Sverige AB,1
121120000297821207,Nobina Sverige AB,1
121120000297821259,Nobina Sverige AB,1
121120000297821415,Nobina Sverige AB,1
121120000297821103,Nobina Sverige AB,1
121120000297821285,Nobina Sverige AB,1
121120000297821363,Nobina Sverige AB,1
121120000297821389,Nobina Sverige AB,1
121120000297821467,Nobina Sverige AB,1
121120000305283072,Nobina Sverige AB,1
121120000305283261,Nobina Sverige AB,1
121120000305283342,Nobina Sverige AB,1
121120000305283531,Nobina Sverige AB,1
121120000305283591,Nobina Sverige AB,1
121120000305283683,Nobina Sverige AB,1
121120000305283738,Nobina Sverige AB,1
121120000305283045,Nobina Sverige AB,1
121120000305283153,Nobina Sverige AB,1
121120000305283180,Nobina Sverige AB,1
121120000305283234,Nobina Sverige AB,1
121120000305283288,Nobina Sverige AB,1
121120000305283396,Nobina Sverige AB,1
121120000305283423,Nobina Sverige AB,1
121120000305283655,Nobina Sverige AB,1
121120000305283099,Nobina Sverige AB,1
121120000305283126,Nobina Sverige AB,1
121120000305283207,Nobina Sverige AB,1
121120000305283477,Nobina Sverige AB,1
121120000305283504,Nobina Sverige AB,1
121120000305283562,Nobina Sverige AB,1
121120000305283627,Nobina Sverige AB,1
121120000305283711,Nobina Sverige AB,1
121120000305283315,Nobina Sverige AB,1
121120000305283369,Nobina Sverige AB,1
121120000305283450,Nobina Sverige AB,1
121120000300714938,Nobina Sverige AB,1
121120000300714989,Nobina Sverige AB,1
121120000300715240,Nobina Sverige AB,1
121120000300715542,Nobina Sverige AB,1
121120000300715605,Nobina Sverige AB,1
121120000300714638,Nobina Sverige AB,1
121120000300714738,Nobina Sverige AB,1
121120000300715039,Nobina Sverige AB,1
121120000300715090,Nobina Sverige AB,1
121120000300715190,Nobina Sverige AB,1
121120000300715440,Nobina Sverige AB,1
121120000300715490,Nobina Sverige AB,1
121120000300715809,Nobina Sverige AB,1
121120000300714688,Nobina Sverige AB,1
121120000300715140,Nobina Sverige AB,1
121120000300715290,Nobina Sverige AB,1
121120000300715390,Nobina Sverige AB,1
121120000300714588,Nobina Sverige AB,1
121120000300714788,Nobina Sverige AB,1
121120000300714838,Nobina Sverige AB,1
121120000300714888,Nobina Sverige AB,1
121120000300715340,Nobina Sverige AB,1
121120000300715656,Nobina Sverige AB,1
121120000300715707,Nobina Sverige AB,1
121120000300715758,Nobina Sverige AB,1
121120000305283969,Nobina Sverige AB,1
121120000305284020,Nobina Sverige AB,1
121120000305284071,Nobina Sverige AB,1
121120000305284173,Nobina Sverige AB,1
121120000305284224,Nobina Sverige AB,1
121120000305284326,Nobina Sverige AB,1
121120000305284377,Nobina Sverige AB,1
121120000305284581,Nobina Sverige AB,1
121120000305284803,Nobina Sverige AB,1
121120000305285010,Nobina Sverige AB,1
121120000305283765,Nobina Sverige AB,1
121120000305283867,Nobina Sverige AB,1
121120000305283918,Nobina Sverige AB,1
121120000305284122,Nobina Sverige AB,1
121120000305284275,Nobina Sverige AB,1
121120000305284428,Nobina Sverige AB,1
121120000305284479,Nobina Sverige AB,1
121120000305284632,Nobina Sverige AB,1
121120000305283816,Nobina Sverige AB,1
121120000305284530,Nobina Sverige AB,1
121120000305284740,Nobina Sverige AB,1
121120000305284906,Nobina Sverige AB,1
121120000305284687,Nobina Sverige AB,1
121120000305284854,Nobina Sverige AB,1
121120000305284958,Nobina Sverige AB,1
121120000305564688,Nobina Sverige AB,1
121120000305564714,Nobina Sverige AB,1
121120000305564740,Nobina Sverige AB,1
121120000305565032,Nobina Sverige AB,1
121120000305564948,Nobina Sverige AB,1
121120000305564766,Nobina Sverige AB,1
121120000305564792,Nobina Sverige AB,1
121120000305564818,Nobina Sverige AB,1
121120000305564870,Nobina Sverige AB,1
121120000305564896,Nobina Sverige AB,1
121120000305564974,Nobina Sverige AB,1
121120000305565000,Nobina Sverige AB,1
121120000306041845,Nobina Sverige AB,1
121120000306041923,Nobina Sverige AB,1
121120000306042001,Nobina Sverige AB,1
121120000306041793,Nobina Sverige AB,1
121120000306041897,Nobina Sverige AB,1
121120000306042037,Nobina Sverige AB,1
121120000306042075,Nobina Sverige AB,1
121120000306041715,Nobina Sverige AB,1
121120000306041741,Nobina Sverige AB,1
121120000306041767,Nobina Sverige AB,1
121120000306041871,Nobina Sverige AB,1
121120000305564844,Nobina Sverige AB,1
121120000305564922,Nobina Sverige AB,1
121120000306041689,Nobina Sverige AB,1
121120000306041819,Nobina Sverige AB,1
121120000306041949,Nobina Sverige AB,1
121120000306041975,Nobina Sverige AB,1
121120000300717079,Nobina Sverige AB,1
121120000300717230,Nobina Sverige AB,1
121120000300717280,Nobina Sverige AB,1
121120000300717330,Nobina Sverige AB,1
121120000300717694,Nobina Sverige AB,1
121120000300717180,Nobina Sverige AB,1
121120000300717380,Nobina Sverige AB,1
121120000300717430,Nobina Sverige AB,1
121120000300717530,Nobina Sverige AB,1
121120000300717581,Nobina Sverige AB,1
121120000300717631,Nobina Sverige AB,1
121120000300717129,Nobina Sverige AB,1
121120000300717480,Nobina Sverige AB,1
121120000305285634,Nobina Sverige AB,1
121120000305285685,Nobina Sverige AB,1
121120000305285736,Nobina Sverige AB,1
121120000305285838,Nobina Sverige AB,1
121120000305285889,Nobina Sverige AB,1
121120000305285991,Nobina Sverige AB,1
121120000305286093,Nobina Sverige AB,1
121120000305286042,Nobina Sverige AB,1
121120000305286144,Nobina Sverige AB,1
121120000305286267,Nobina Sverige AB,1
121120000305285787,Nobina Sverige AB,1
121120000305285940,Nobina Sverige AB,1
121120000305285583,Nobina Sverige AB,1
121120000305286205,Nobina Sverige AB,1
121120000301110365,Nobina Sverige AB,1
121120000301110859,Nobina Sverige AB,1
121120000301111011,Nobina Sverige AB,1
121120000301111239,Nobina Sverige AB,1
121120000301111277,Nobina Sverige AB,1
121120000301111366,Nobina Sverige AB,1
121120000301111417,Nobina Sverige AB,1
121120000301111531,Nobina Sverige AB,1
121120000301111607,Nobina Sverige AB,1
121120000301112025,Nobina Sverige AB,1
121120000301112350,Nobina Sverige AB,1
121120000301110555,Nobina Sverige AB,1
121120000301110593,Nobina Sverige AB,1
121120000301110707,Nobina Sverige AB,1
121120000301110897,Nobina Sverige AB,1
121120000301110973,Nobina Sverige AB,1
121120000301111125,Nobina Sverige AB,1
121120000301111163,Nobina Sverige AB,1
121120000301111493,Nobina Sverige AB,1
121120000301111759,Nobina Sverige AB,1
121120000301111987,Nobina Sverige AB,1
121120000301112063,Nobina Sverige AB,1
121120000301110479,Nobina Sverige AB,1
121120000301110517,Nobina Sverige AB,1
121120000301110669,Nobina Sverige AB,1
121120000301110745,Nobina Sverige AB,1
121120000301110821,Nobina Sverige AB,1
121120000301110935,Nobina Sverige AB,1
121120000301111315,Nobina Sverige AB,1
121120000301111645,Nobina Sverige AB,1
121120000301111721,Nobina Sverige AB,1
121120000301111873,Nobina Sverige AB,1
121120000301111949,Nobina Sverige AB,1
121120000301112312,Nobina Sverige AB,1
121120000301110403,Nobina Sverige AB,1
121120000301110441,Nobina Sverige AB,1
121120000301110631,Nobina Sverige AB,1
121120000301110783,Nobina Sverige AB,1
121120000301111049,Nobina Sverige AB,1
121120000301111087,Nobina Sverige AB,1
121120000301111201,Nobina Sverige AB,1
121120000301111455,Nobina Sverige AB,1
121120000301111569,Nobina Sverige AB,1
121120000301111683,Nobina Sverige AB,1
121120000301111797,Nobina Sverige AB,1
121120000301111835,Nobina Sverige AB,1
121120000301111911,Nobina Sverige AB,1
121120000301112101,Nobina Sverige AB,1
121120000301112171,Nobina Sverige AB,1
121120000301112222,Nobina Sverige AB,1
121120000301112273,Nobina Sverige AB,1
121120000305286507,Nobina Sverige AB,1
121120000305286710,Nobina Sverige AB,1
121120000305286863,Nobina Sverige AB,1
121120000305287129,Nobina Sverige AB,1
121120000305287245,Nobina Sverige AB,1
121120000305287284,Nobina Sverige AB,1
121120000305287555,Nobina Sverige AB,1
121120000305287669,Nobina Sverige AB,1
121120000305287821,Nobina Sverige AB,1
121120000305287897,Nobina Sverige AB,1
121120000305287973,Nobina Sverige AB,1
121120000305288049,Nobina Sverige AB,1
121120000305288087,Nobina Sverige AB,1
121120000305288351,Nobina Sverige AB,1
121120000305286393,Nobina Sverige AB,1
121120000305286431,Nobina Sverige AB,1
121120000305286622,Nobina Sverige AB,1
121120000305286786,Nobina Sverige AB,1
121120000305286825,Nobina Sverige AB,1
121120000305286901,Nobina Sverige AB,1
121120000305287053,Nobina Sverige AB,1
121120000305287167,Nobina Sverige AB,1
121120000305287362,Nobina Sverige AB,1
121120000305287439,Nobina Sverige AB,1
121120000305287516,Nobina Sverige AB,1
121120000305287593,Nobina Sverige AB,1
121120000305287745,Nobina Sverige AB,1
121120000305287859,Nobina Sverige AB,1
121120000305287935,Nobina Sverige AB,1
121120000305288163,Nobina Sverige AB,1
121120000305288201,Nobina Sverige AB,1
121120000305286469,Nobina Sverige AB,1
121120000305286671,Nobina Sverige AB,1
121120000305286748,Nobina Sverige AB,1
121120000305286939,Nobina Sverige AB,1
121120000305286977,Nobina Sverige AB,1
121120000305287015,Nobina Sverige AB,1
121120000305287091,Nobina Sverige AB,1
121120000305287206,Nobina Sverige AB,1
121120000305287323,Nobina Sverige AB,1
121120000305287477,Nobina Sverige AB,1
121120000305288011,Nobina Sverige AB,1
121120000305288125,Nobina Sverige AB,1
121120000305286545,Nobina Sverige AB,1
121120000305286584,Nobina Sverige AB,1
121120000305287400,Nobina Sverige AB,1
121120000305287631,Nobina Sverige AB,1
121120000305287707,Nobina Sverige AB,1
121120000305287783,Nobina Sverige AB,1
121120000305288239,Nobina Sverige AB,1
121120000305288277,Nobina Sverige AB,1
121120000300720074,Nobina Sverige AB,1
121120000300720454,Nobina Sverige AB,1
121120000300720524,Nobina Sverige AB,1
121120000300720576,Nobina Sverige AB,1
121120000300720780,Nobina Sverige AB,1
121120000300720894,Nobina Sverige AB,1
121120000300720945,Nobina Sverige AB,1
121120000300721034,Nobina Sverige AB,1
121120000300721110,Nobina Sverige AB,1
121120000300721338,Nobina Sverige AB,1
121120000300721566,Nobina Sverige AB,1
121120000300721604,Nobina Sverige AB,1
121120000300721719,Nobina Sverige AB,1
121120000300719770,Nobina Sverige AB,1
121120000300720036,Nobina Sverige AB,1
121120000300720112,Nobina Sverige AB,1
121120000300720226,Nobina Sverige AB,1
121120000300720340,Nobina Sverige AB,1
121120000300720378,Nobina Sverige AB,1
121120000300720666,Nobina Sverige AB,1
121120000300720996,Nobina Sverige AB,1
121120000300721072,Nobina Sverige AB,1
121120000300721224,Nobina Sverige AB,1
121120000300721262,Nobina Sverige AB,1
121120000300721300,Nobina Sverige AB,1
121120000300721528,Nobina Sverige AB,1
121120000300719922,Nobina Sverige AB,1
121120000300719960,Nobina Sverige AB,1
121120000300719998,Nobina Sverige AB,1
121120000300720188,Nobina Sverige AB,1
121120000300720264,Nobina Sverige AB,1
121120000300720416,Nobina Sverige AB,1
121120000300720628,Nobina Sverige AB,1
121120000300720742,Nobina Sverige AB,1
121120000300721148,Nobina Sverige AB,1
121120000300721376,Nobina Sverige AB,1
121120000300721490,Nobina Sverige AB,1
121120000300721642,Nobina Sverige AB,1
121120000301112503,Nobina Sverige AB,1
121120000300719808,Nobina Sverige AB,1
121120000300719846,Nobina Sverige AB,1
121120000300719884,Nobina Sverige AB,1
121120000300720150,Nobina Sverige AB,1
121120000300720302,Nobina Sverige AB,1
121120000300720704,Nobina Sverige AB,1
121120000300720818,Nobina Sverige AB,1
121120000300720856,Nobina Sverige AB,1
121120000300721186,Nobina Sverige AB,1
121120000300721414,Nobina Sverige AB,1
121120000300721452,Nobina Sverige AB,1
121120000300721680,Nobina Sverige AB,1
121120000306042591,Nobina Sverige AB,1
121120000306042705,Nobina Sverige AB,1
121120000306042819,Nobina Sverige AB,1
121120000306042933,Nobina Sverige AB,1
121120000306043009,Nobina Sverige AB,1
121120000306043083,Nobina Sverige AB,1
121120000306043131,Nobina Sverige AB,1
121120000306043169,Nobina Sverige AB,1
121120000306043245,Nobina Sverige AB,1
121120000306043483,Nobina Sverige AB,1
121120000306043521,Nobina Sverige AB,1
121120000306043673,Nobina Sverige AB,1
121120000306043749,Nobina Sverige AB,1
121120000306043863,Nobina Sverige AB,1
121120000306043939,Nobina Sverige AB,1
121120000306043977,Nobina Sverige AB,1
121120000306044015,Nobina Sverige AB,1
121120000306044167,Nobina Sverige AB,1
121120000306042629,Nobina Sverige AB,1
121120000306042743,Nobina Sverige AB,1
121120000306042857,Nobina Sverige AB,1
121120000306043597,Nobina Sverige AB,1
121120000306044129,Nobina Sverige AB,1
121120000306044205,Nobina Sverige AB,1
121120000306042287,Nobina Sverige AB,1
121120000306042401,Nobina Sverige AB,1
121120000306042439,Nobina Sverige AB,1
121120000306042895,Nobina Sverige AB,1
121120000306042325,Nobina Sverige AB,1
121120000306042363,Nobina Sverige AB,1
121120000306042477,Nobina Sverige AB,1
121120000306042515,Nobina Sverige AB,1
121120000306042553,Nobina Sverige AB,1
121120000306042667,Nobina Sverige AB,1
121120000306042781,Nobina Sverige AB,1
121120000306043283,Nobina Sverige AB,1
121120000306043321,Nobina Sverige AB,1
121120000306043559,Nobina Sverige AB,1
121120000306043635,Nobina Sverige AB,1
121120000306043711,Nobina Sverige AB,1
121120000306044091,Nobina Sverige AB,1
121120000306042971,Nobina Sverige AB,1
121120000306043207,Nobina Sverige AB,1
121120000306043359,Nobina Sverige AB,1
121120000306043397,Nobina Sverige AB,1
121120000306043435,Nobina Sverige AB,1
121120000306043787,Nobina Sverige AB,1
121120000306043825,Nobina Sverige AB,1
121120000306043901,Nobina Sverige AB,1
121120000306044053,Nobina Sverige AB,1
121120000306044243,Nobina Sverige AB,1
121120000300721991,Nobina Sverige AB,1
121120000300722415,Nobina Sverige AB,1
121120000300722445,Nobina Sverige AB,1
121120000300722475,Nobina Sverige AB,1
121120000300721763,Nobina Sverige AB,1
121120000300721953,Nobina Sverige AB,1
121120000300722067,Nobina Sverige AB,1
121120000300722105,Nobina Sverige AB,1
121120000300722219,Nobina Sverige AB,1
121120000300722325,Nobina Sverige AB,1
121120000300722029,Nobina Sverige AB,1
121120000300722143,Nobina Sverige AB,1
121120000300722181,Nobina Sverige AB,1
121120000300722257,Nobina Sverige AB,1
121120000300722385,Nobina Sverige AB,1
121120000300721801,Nobina Sverige AB,1
121120000300721839,Nobina Sverige AB,1
121120000300721877,Nobina Sverige AB,1
121120000300721915,Nobina Sverige AB,1
121120000300722295,Nobina Sverige AB,1
121120000300722355,Nobina Sverige AB,1
121120000305290493,Nobina Sverige AB,1
121120000305290531,Nobina Sverige AB,1
121120000305290645,Nobina Sverige AB,1
121120000305290759,Nobina Sverige AB,1
121120000305290835,Nobina Sverige AB,1
121120000305290454,Nobina Sverige AB,1
121120000305290569,Nobina Sverige AB,1
121120000305290797,Nobina Sverige AB,1
121120000305290949,Nobina Sverige AB,1
121120000305291070,Nobina Sverige AB,1
121120000305290721,Nobina Sverige AB,1
121120000305290873,Nobina Sverige AB,1
121120000305290979,Nobina Sverige AB,1
121120000305290607,Nobina Sverige AB,1
121120000305290683,Nobina Sverige AB,1
121120000305290911,Nobina Sverige AB,1
121120000305291010,Nobina Sverige AB,1
121120000305291040,Nobina Sverige AB,1
121120000305291100,Nobina Sverige AB,1
121120000305291130,Nobina Sverige AB,1
121120000300722535,Nobina Sverige AB,1
121120000300722595,Nobina Sverige AB,1
121120000300722655,Nobina Sverige AB,1
121120000300722693,Nobina Sverige AB,1
121120000300722769,Nobina Sverige AB,1
121120000300722883,Nobina Sverige AB,1
121120000300722997,Nobina Sverige AB,1
121120000300723149,Nobina Sverige AB,1
121120000300722505,Nobina Sverige AB,1
121120000300722625,Nobina Sverige AB,1
121120000300722731,Nobina Sverige AB,1
121120000300722845,Nobina Sverige AB,1
121120000300722921,Nobina Sverige AB,1
121120000300723073,Nobina Sverige AB,1
121120000300723187,Nobina Sverige AB,1
121120000300723225,Nobina Sverige AB,1
121120000300723035,Nobina Sverige AB,1
121120000300722565,Nobina Sverige AB,1
121120000300722807,Nobina Sverige AB,1
121120000300722959,Nobina Sverige AB,1
121120000300723111,Nobina Sverige AB,1
121120000305291206,Nobina Sverige AB,1
121120000305291166,Nobina Sverige AB,1
121120000300723395,Bergkvarabuss AB ,1
121120000300723947,Bergkvarabuss AB ,1
121120000300724113,Bergkvarabuss AB ,1
121120000300724236,Bergkvarabuss AB ,1
121120000300724293,Bergkvarabuss AB ,1
121120000300724382,Bergkvarabuss AB ,1
121120000300724403,Bergkvarabuss AB ,1
121120000300724544,Bergkvarabuss AB ,1
121120000300724598,Bergkvarabuss AB ,1
121120000300724616,Bergkvarabuss AB ,1
121120000300724899,Bergkvarabuss AB ,1
121120000300723354,Bergkvarabuss AB ,1
121120000300723477,Bergkvarabuss AB ,1
121120000300723684,Bergkvarabuss AB ,1
121120000300723726,Bergkvarabuss AB ,1
121120000300723768,Bergkvarabuss AB ,1
121120000300723810,Bergkvarabuss AB ,1
121120000300723906,Bergkvarabuss AB ,1
121120000300724072,Bergkvarabuss AB ,1
121120000300724154,Bergkvarabuss AB ,1
121120000300724195,Bergkvarabuss AB ,1
121120000300724348,Bergkvarabuss AB ,1
121120000300724527,Bergkvarabuss AB ,1
121120000300724580,Bergkvarabuss AB ,1
121120000300724652,Bergkvarabuss AB ,1
121120000300724670,Bergkvarabuss AB ,1
121120000300724688,Bergkvarabuss AB ,1
121120000300724773,Bergkvarabuss AB ,1
121120000300724815,Bergkvarabuss AB ,1
121120000300723436,Bergkvarabuss AB ,1
121120000300723602,Bergkvarabuss AB ,1
121120000300723990,Bergkvarabuss AB ,1
121120000300724031,Bergkvarabuss AB ,1
121120000300724445,Bergkvarabuss AB ,1
121120000300724562,Bergkvarabuss AB ,1
121120000300723272,Bergkvarabuss AB ,1
121120000300723313,Bergkvarabuss AB ,1
121120000300723519,Bergkvarabuss AB ,1
121120000300723561,Bergkvarabuss AB ,1
121120000300723643,Bergkvarabuss AB ,1
121120000300723852,Bergkvarabuss AB ,1
121120000300724486,Bergkvarabuss AB ,1
121120000300724634,Bergkvarabuss AB ,1
121120000300724731,Bergkvarabuss AB ,1
121120000300724857,Bergkvarabuss AB ,1
121120000305291413,Bergkvarabuss AB ,1
121120000305291495,Bergkvarabuss AB ,1
121120000305291536,Bergkvarabuss AB ,1
121120000305292585,Bergkvarabuss AB ,1
121120000305292687,Bergkvarabuss AB ,1
121120000305292931,Bergkvarabuss AB ,1
121120000305291577,Bergkvarabuss AB ,1
121120000305291835,Bergkvarabuss AB ,1
121120000305292138,Bergkvarabuss AB ,1
121120000305292281,Bergkvarabuss AB ,1
121120000305292322,Bergkvarabuss AB ,1
121120000305292445,Bergkvarabuss AB ,1
121120000305292486,Bergkvarabuss AB ,1
121120000305292527,Bergkvarabuss AB ,1
121120000305292568,Bergkvarabuss AB ,1
121120000305292602,Bergkvarabuss AB ,1
121120000305291372,Bergkvarabuss AB ,1
121120000305291454,Bergkvarabuss AB ,1
121120000305291659,Bergkvarabuss AB ,1
121120000305291700,Bergkvarabuss AB ,1
121120000305291751,Bergkvarabuss AB ,1
121120000305291792,Bergkvarabuss AB ,1
121120000305291917,Bergkvarabuss AB ,1
121120000305292040,Bergkvarabuss AB ,1
121120000305292081,Bergkvarabuss AB ,1
121120000305292189,Bergkvarabuss AB ,1
121120000305292240,Bergkvarabuss AB ,1
121120000305292404,Bergkvarabuss AB ,1
121120000305292619,Bergkvarabuss AB ,1
121120000305292670,Bergkvarabuss AB ,1
121120000305292805,Bergkvarabuss AB ,1
121120000305292889,Bergkvarabuss AB ,1
121120000305291618,Bergkvarabuss AB ,1
121120000305291876,Bergkvarabuss AB ,1
121120000305291958,Bergkvarabuss AB ,1
121120000305291999,Bergkvarabuss AB ,1
121120000305292363,Bergkvarabuss AB ,1
121120000305292636,Bergkvarabuss AB ,1
121120000305292653,Bergkvarabuss AB ,1
121120000305292704,Bergkvarabuss AB ,1
121120000305292721,Bergkvarabuss AB ,1
121120000305292763,Bergkvarabuss AB ,1
121120000305292847,Bergkvarabuss AB ,1
121120000300725067,Bergkvarabuss AB ,1
121120000300725109,Bergkvarabuss AB ,1
121120000300725193,Bergkvarabuss AB ,1
121120000300725370,Bergkvarabuss AB ,1
121120000300725493,Bergkvarabuss AB ,1
121120000300725764,Bergkvarabuss AB ,1
121120000300725798,Bergkvarabuss AB ,1
121120000300725908,Bergkvarabuss AB ,1
121120000300725950,Bergkvarabuss AB ,1
121120000300725992,Bergkvarabuss AB ,1
121120000300726034,Bergkvarabuss AB ,1
121120000300726075,Bergkvarabuss AB ,1
121120000300726116,Bergkvarabuss AB ,1
121120000300726157,Bergkvarabuss AB ,1
121120000300726239,Bergkvarabuss AB ,1
121120000300726365,Bergkvarabuss AB ,1
121120000300726475,Bergkvarabuss AB ,1
121120000300725025,Bergkvarabuss AB ,1
121120000300725234,Bergkvarabuss AB ,1
121120000300725411,Bergkvarabuss AB ,1
121120000300725452,Bergkvarabuss AB ,1
121120000300725659,Bergkvarabuss AB ,1
121120000300726281,Bergkvarabuss AB ,1
121120000300726424,Bergkvarabuss AB ,1
121120000300726458,Bergkvarabuss AB ,1
121120000300725275,Bergkvarabuss AB ,1
121120000300725316,Bergkvarabuss AB ,1
121120000300725534,Bergkvarabuss AB ,1
121120000300725575,Bergkvarabuss AB ,1
121120000300725716,Bergkvarabuss AB ,1
121120000300725747,Bergkvarabuss AB ,1
121120000300725781,Bergkvarabuss AB ,1
121120000300726441,Bergkvarabuss AB ,1
121120000300724941,Bergkvarabuss AB ,1
121120000300724983,Bergkvarabuss AB ,1
121120000300725151,Bergkvarabuss AB ,1
121120000300725616,Bergkvarabuss AB ,1
121120000300725815,Bergkvarabuss AB ,1
121120000300725835,Bergkvarabuss AB ,1
121120000300725867,Bergkvarabuss AB ,1
121120000300726198,Bergkvarabuss AB ,1
121120000300726323,Bergkvarabuss AB ,1
121120000300726407,Bergkvarabuss AB ,1
121120000305292972,Bergkvarabuss AB ,1
121120000305293054,Bergkvarabuss AB ,1
121120000305293095,Bergkvarabuss AB ,1
121120000305293218,Bergkvarabuss AB ,1
121120000305293300,Bergkvarabuss AB ,1
121120000305293341,Bergkvarabuss AB ,1
121120000305293423,Bergkvarabuss AB ,1
121120000305293669,Bergkvarabuss AB ,1
121120000305293966,Bergkvarabuss AB ,1
121120000305294066,Bergkvarabuss AB ,1
121120000305294110,Bergkvarabuss AB ,1
121120000305294287,Bergkvarabuss AB ,1
121120000305294329,Bergkvarabuss AB ,1
121120000305294371,Bergkvarabuss AB ,1
121120000305294388,Bergkvarabuss AB ,1
121120000305294422,Bergkvarabuss AB ,1
121120000305293177,Bergkvarabuss AB ,1
121120000305293259,Bergkvarabuss AB ,1
121120000305293382,Bergkvarabuss AB ,1
121120000305293628,Bergkvarabuss AB ,1
121120000305293761,Bergkvarabuss AB ,1
121120000305293843,Bergkvarabuss AB ,1
121120000305293925,Bergkvarabuss AB ,1
121120000305294009,Bergkvarabuss AB ,1
121120000305294093,Bergkvarabuss AB ,1
121120000305294127,Bergkvarabuss AB ,1
121120000305294161,Bergkvarabuss AB ,1
121120000305294439,Bergkvarabuss AB ,1
121120000305293505,Bergkvarabuss AB ,1
121120000305293720,Bergkvarabuss AB ,1
121120000305293802,Bergkvarabuss AB ,1
121120000305293884,Bergkvarabuss AB ,1
121120000305294203,Bergkvarabuss AB ,1
121120000305294405,Bergkvarabuss AB ,1
121120000305293013,Bergkvarabuss AB ,1
121120000305293136,Bergkvarabuss AB ,1
121120000305293464,Bergkvarabuss AB ,1
121120000305293546,Bergkvarabuss AB ,1
121120000305293587,Bergkvarabuss AB ,1
121120000305294144,Bergkvarabuss AB ,1
121120000305294245,Bergkvarabuss AB ,1
121120000300727148,Nobina Sverige AB,1
121120000300727301,Nobina Sverige AB,1
121120000300727352,Nobina Sverige AB,1
121120000300727518,Nobina Sverige AB,1
121120000300727681,Nobina Sverige AB,1
121120000300727746,Nobina Sverige AB,1
121120000300726689,Nobina Sverige AB,1
121120000300726740,Nobina Sverige AB,1
121120000300726842,Nobina Sverige AB,1
121120000300727046,Nobina Sverige AB,1
121120000300727097,Nobina Sverige AB,1
121120000300727199,Nobina Sverige AB,1
121120000300727250,Nobina Sverige AB,1
121120000300726944,Nobina Sverige AB,1
121120000300726995,Nobina Sverige AB,1
121120000300727620,Nobina Sverige AB,1
121120000300727774,Nobina Sverige AB,1
121120000300726791,Nobina Sverige AB,1
121120000300726893,Nobina Sverige AB,1
121120000300727403,Nobina Sverige AB,1
121120000300727454,Nobina Sverige AB,1
121120000300727569,Nobina Sverige AB,1
121120000297838510,Nobina Sverige AB,1
121120000297838541,Nobina Sverige AB,1
121120000305306784,Nobina Sverige AB,1
121120000305307128,Nobina Sverige AB,1
121120000305307180,Nobina Sverige AB,1
121120000305307284,Nobina Sverige AB,1
121120000305307596,Nobina Sverige AB,1
121120000305306816,Nobina Sverige AB,1
121120000305306868,Nobina Sverige AB,1
121120000305307336,Nobina Sverige AB,1
121120000305307024,Nobina Sverige AB,1
121120000305307076,Nobina Sverige AB,1
121120000305307232,Nobina Sverige AB,1
121120000305307440,Nobina Sverige AB,1
121120000305307544,Nobina Sverige AB,1
121120000305307660,Nobina Sverige AB,1
121120000305307774,Nobina Sverige AB,1
121120000305307892,Nobina Sverige AB,1
121120000305306920,Nobina Sverige AB,1
121120000305306972,Nobina Sverige AB,1
121120000305307388,Nobina Sverige AB,1
121120000305307492,Nobina Sverige AB,1
121120000305307712,Nobina Sverige AB,1
